sentence,x,y,w,l,area_percent,date,receipt_no,total,title,address,brand_name
"Xóz xích | 2| cái 15,000} — 30,o0n|",0.41935483870967744,0.8819742489270386,0.7419354838709677,0.03862660944206009,0.028658452166689743,0,0,0,0,0,0
"Tổng: 130,000",0.41935483870967744,0.9313304721030042,0.7419354838709677,0.0536480686695279,0.03980340578706909,0,0,0,0,0,0
"Khách đưa 200,000",0.41935483870967744,0.9849785407725322,0.7419354838709677,0.05793991416309013,0.04298767825003461,0,0,0,0,0,0
"""Trả lại 70,000",0.41935483870967744,1.03862660944206,0.7419354838709677,0.05793991416309013,0.04298767825003461,0,0,0,0,0,0
Cam on Quy khach: Hen ote hail,0.5806451612903226,1.0965665236051505,0.41935483870967744,0.045064377682403435,0.01889796483455628,0,0,0,0,0,0
thotfron vn,0.0,1.2360515021459229,0.25806451612903225,0.04721030042918455,0.012183303336563756,0,0,0,0,0,0
CAFE PON THUY 2,0.5483870967741935,0.2832618025751073,0.5483870967741935,0.06223175965665236,0.03412709400526097,0,0,0,0,0,0
ĐC: Bệnh viện 108 - Số 1 1ran Hưng tao.,0.5483870967741935,0.3648068669527897,0.5483870967741935,0.03648068669527897,0.020005537865152984,0,0,0,0,0,0
Hoàn Kiếm - HN,0.6774193548387096,0.3969957081545064,0.25806451612903225,0.03433476394849785,0.00886058424477364,0,0,0,0,0,0
HOA DO'N BAN HANG,0.5161290322580645,0.44206008583690987,0.5483870967741935,0.05793991416309013,0.031773501315242966,0,0,0,0,0,0
TAKE AWAY,0.6774193548387096,0.5150214592274678,0.25806451612903225,0.0407725321888412,0.010521943790668698,0,0,0,0,0,0
Naay: 02/05/2019. 50; 02020001,0.4516129032258064,0.5686695278969958,0.7096774193548387,0.03433476394849785,0.02436660667312751,0,0,0,0,0,0
Thu naan: Administrator 1n lúc; 12:13.,0.41935483870967744,0.6158798283261803,0.7419354838709677,0.0407725321888412,0.030250588398172507,0,0,0,0,0,0
Giỏ vào: 12:11 Giờ ra: 12;11,0.4516129032258064,0.6738197424892703,0.7096774193548387,0.03648068669527897,0.025889519590197974,0,0,0,0,0,0
lMặthàn |SL |ĐVT |Giả ÍT tiên,0.41935483870967744,0.721030042918455,0.7096774193548387,0.0407725321888412,0.02893534542433892,0,0,0,0,0,0
"Cafe nau da | 2?! ly, -?25,0001 $0,000 |",0.4516129032258064,0.778969957081545,0.7096774193548387,0.03433476394849785,0.02436660667312751,0,0,0,0,0,0
"{Cafenäundng | 2|  ly| 25,000] 40,001",0.41935483870967744,0.8283261802575107,0.7096774193548387,0.03862660944206009,0.027412432507268446,0,0,0,0,0,0
———,0.9032258064516128,0.8583690987124464,0.06451612903225806,0.02575107296137339,0.0016613595458950575,0,0,0,0,0,0
"Xóz xích | 2| cái 15,000} — 30,o0n|",0.41935483870967744,0.8819742489270386,0.7419354838709677,0.03862660944206009,0.028658452166689743,0,0,0,0,0,0
"Tổng: 130,000",0.41935483870967744,0.9313304721030042,0.7419354838709677,0.0536480686695279,0.03980340578706909,0,0,0,0,0,0
"Khách đưa 200,000",0.41935483870967744,0.9849785407725322,0.7419354838709677,0.05793991416309013,0.04298767825003461,0,0,0,0,0,0
"""Trả lại 70,000",0.41935483870967744,1.03862660944206,0.7419354838709677,0.05793991416309013,0.04298767825003461,0,0,0,0,0,0
Cam on Quy khach: Hen ote hail,0.5806451612903226,1.0965665236051505,0.41935483870967744,0.045064377682403435,0.01889796483455628,0,0,0,0,0,0
thotfron vn,0.0,1.2360515021459229,0.25806451612903225,0.04721030042918455,0.012183303336563756,0,0,0,0,0,0
CAFE PON THUY 2,0.5483870967741935,0.2832618025751073,0.5483870967741935,0.06223175965665236,0.03412709400526097,0,0,0,0,0,0
ĐC: Bệnh viện 108 - Số 1 1ran Hưng tao.,0.5483870967741935,0.3648068669527897,0.5483870967741935,0.03648068669527897,0.020005537865152984,0,0,0,0,0,0
Hoàn Kiếm - HN,0.6774193548387096,0.3969957081545064,0.25806451612903225,0.03433476394849785,0.00886058424477364,0,0,0,0,0,0
HOA DO'N BAN HANG,0.5161290322580645,0.44206008583690987,0.5483870967741935,0.05793991416309013,0.031773501315242966,0,0,0,0,0,0
TAKE AWAY,0.6774193548387096,0.5150214592274678,0.25806451612903225,0.0407725321888412,0.010521943790668698,0,0,0,0,0,0
Naay: 02/05/2019. 50; 02020001,0.4516129032258064,0.5686695278969958,0.7096774193548387,0.03433476394849785,0.02436660667312751,0,0,0,0,0,0
Thu naan: Administrator 1n lúc; 12:13.,0.41935483870967744,0.6158798283261803,0.7419354838709677,0.0407725321888412,0.030250588398172507,0,0,0,0,0,0
Giỏ vào: 12:11 Giờ ra: 12;11,0.4516129032258064,0.6738197424892703,0.7096774193548387,0.03648068669527897,0.025889519590197974,0,0,0,0,0,0
lMặthàn |SL |ĐVT |Giả ÍT tiên,0.41935483870967744,0.721030042918455,0.7096774193548387,0.0407725321888412,0.02893534542433892,0,0,0,0,0,0
"Cafe nau da | 2?! ly, -?25,0001 $0,000 |",0.4516129032258064,0.778969957081545,0.7096774193548387,0.03433476394849785,0.02436660667312751,0,0,0,0,0,0
"{Cafenäundng | 2|  ly| 25,000] 40,001",0.41935483870967744,0.8283261802575107,0.7096774193548387,0.03862660944206009,0.027412432507268446,0,0,0,0,0,0
———,0.9032258064516128,0.8583690987124464,0.06451612903225806,0.02575107296137339,0.0016613595458950575,0,0,0,0,0,0
"Xóz xích | 2| cái 15,000} — 30,o0n|",0.41935483870967744,0.8819742489270386,0.7419354838709677,0.03862660944206009,0.028658452166689743,0,0,0,0,0,0
"Tổng: 130,000",0.41935483870967744,0.9313304721030042,0.7419354838709677,0.0536480686695279,0.03980340578706909,0,0,0,0,0,0
"Khách đưa 200,000",0.41935483870967744,0.9849785407725322,0.7419354838709677,0.05793991416309013,0.04298767825003461,0,0,0,0,0,0
"""Trả lại 70,000",0.41935483870967744,1.03862660944206,0.7419354838709677,0.05793991416309013,0.04298767825003461,0,0,0,0,0,0
Cam on Quy khach: Hen ote hail,0.5806451612903226,1.0965665236051505,0.41935483870967744,0.045064377682403435,0.01889796483455628,0,0,0,0,0,0
thotfron vn,0.0,1.2360515021459229,0.25806451612903225,0.04721030042918455,0.012183303336563756,0,0,0,0,0,0
CAFE PON THUY 2,0.5483870967741935,0.2832618025751073,0.5483870967741935,0.06223175965665236,0.03412709400526097,0,0,0,0,0,0
ĐC: Bệnh viện 108 - Số 1 1ran Hưng tao.,0.5483870967741935,0.3648068669527897,0.5483870967741935,0.03648068669527897,0.020005537865152984,0,0,0,0,0,0
Hoàn Kiếm - HN,0.6774193548387096,0.3969957081545064,0.25806451612903225,0.03433476394849785,0.00886058424477364,0,0,0,0,0,0
HOA DO'N BAN HANG,0.5161290322580645,0.44206008583690987,0.5483870967741935,0.05793991416309013,0.031773501315242966,0,0,0,0,0,0
TAKE AWAY,0.6774193548387096,0.5150214592274678,0.25806451612903225,0.0407725321888412,0.010521943790668698,0,0,0,0,0,0
Naay: 02/05/2019. 50; 02020001,0.4516129032258064,0.5686695278969958,0.7096774193548387,0.03433476394849785,0.02436660667312751,0,0,0,0,0,0
Thu naan: Administrator 1n lúc; 12:13.,0.41935483870967744,0.6158798283261803,0.7419354838709677,0.0407725321888412,0.030250588398172507,0,0,0,0,0,0
Giỏ vào: 12:11 Giờ ra: 12;11,0.4516129032258064,0.6738197424892703,0.7096774193548387,0.03648068669527897,0.025889519590197974,0,0,0,0,0,0
lMặthàn |SL |ĐVT |Giả ÍT tiên,0.41935483870967744,0.721030042918455,0.7096774193548387,0.0407725321888412,0.02893534542433892,0,0,0,0,0,0
"Cafe nau da | 2?! ly, -?25,0001 $0,000 |",0.4516129032258064,0.778969957081545,0.7096774193548387,0.03433476394849785,0.02436660667312751,0,0,0,0,0,0
"{Cafenäundng | 2|  ly| 25,000] 40,001",0.41935483870967744,0.8283261802575107,0.7096774193548387,0.03862660944206009,0.027412432507268446,0,0,0,0,0,0
———,0.9032258064516128,0.8583690987124464,0.06451612903225806,0.02575107296137339,0.0016613595458950575,0,0,0,0,0,0
"Xóz xích | 2| cái 15,000} — 30,o0n|",0.41935483870967744,0.8819742489270386,0.7419354838709677,0.03862660944206009,0.028658452166689743,0,0,0,0,0,0
"Tổng: 130,000",0.41935483870967744,0.9313304721030042,0.7419354838709677,0.0536480686695279,0.03980340578706909,0,0,0,0,0,0
"Khách đưa 200,000",0.41935483870967744,0.9849785407725322,0.7419354838709677,0.05793991416309013,0.04298767825003461,0,0,0,0,0,0
"""Trả lại 70,000",0.41935483870967744,1.03862660944206,0.7419354838709677,0.05793991416309013,0.04298767825003461,0,0,0,0,0,0
Cam on Quy khach: Hen ote hail,0.5806451612903226,1.0965665236051505,0.41935483870967744,0.045064377682403435,0.01889796483455628,0,0,0,0,0,0
thotfron vn,0.0,1.2360515021459229,0.25806451612903225,0.04721030042918455,0.012183303336563756,0,0,0,0,0,0
CAFE PON THUY 2,0.5483870967741935,0.2832618025751073,0.5483870967741935,0.06223175965665236,0.03412709400526097,0,0,0,0,0,0
ĐC: Bệnh viện 108 - Số 1 1ran Hưng tao.,0.5483870967741935,0.3648068669527897,0.5483870967741935,0.03648068669527897,0.020005537865152984,0,0,0,0,0,0
Hoàn Kiếm - HN,0.6774193548387096,0.3969957081545064,0.25806451612903225,0.03433476394849785,0.00886058424477364,0,0,0,0,0,0
HOA DO'N BAN HANG,0.5161290322580645,0.44206008583690987,0.5483870967741935,0.05793991416309013,0.031773501315242966,0,0,0,0,0,0
TAKE AWAY,0.6774193548387096,0.5150214592274678,0.25806451612903225,0.0407725321888412,0.010521943790668698,0,0,0,0,0,0
Naay: 02/05/2019. 50; 02020001,0.4516129032258064,0.5686695278969958,0.7096774193548387,0.03433476394849785,0.02436660667312751,0,0,0,0,0,0
Thu naan: Administrator 1n lúc; 12:13.,0.41935483870967744,0.6158798283261803,0.7419354838709677,0.0407725321888412,0.030250588398172507,0,0,0,0,0,0
Giỏ vào: 12:11 Giờ ra: 12;11,0.4516129032258064,0.6738197424892703,0.7096774193548387,0.03648068669527897,0.025889519590197974,0,0,0,0,0,0
lMặthàn |SL |ĐVT |Giả ÍT tiên,0.41935483870967744,0.721030042918455,0.7096774193548387,0.0407725321888412,0.02893534542433892,0,0,0,0,0,0
"Cafe nau da | 2?! ly, -?25,0001 $0,000 |",0.4516129032258064,0.778969957081545,0.7096774193548387,0.03433476394849785,0.02436660667312751,0,0,0,0,0,0
"{Cafenäundng | 2|  ly| 25,000] 40,001",0.41935483870967744,0.8283261802575107,0.7096774193548387,0.03862660944206009,0.027412432507268446,0,0,0,0,0,0
———,0.9032258064516128,0.8583690987124464,0.06451612903225806,0.02575107296137339,0.0016613595458950575,0,0,0,0,0,0
"Xóz xích | 2| cái 15,000} — 30,o0n|",0.41935483870967744,0.8819742489270386,0.7419354838709677,0.03862660944206009,0.028658452166689743,0,0,0,0,0,0
"Tổng: 130,000",0.41935483870967744,0.9313304721030042,0.7419354838709677,0.0536480686695279,0.03980340578706909,0,0,0,0,0,0
"Khách đưa 200,000",0.41935483870967744,0.9849785407725322,0.7419354838709677,0.05793991416309013,0.04298767825003461,0,0,0,0,0,0
"""Trả lại 70,000",0.41935483870967744,1.03862660944206,0.7419354838709677,0.05793991416309013,0.04298767825003461,0,0,0,0,0,0
Cam on Quy khach: Hen ote hail,0.5806451612903226,1.0965665236051505,0.41935483870967744,0.045064377682403435,0.01889796483455628,0,0,0,0,0,0
thotfron vn,0.0,1.2360515021459229,0.25806451612903225,0.04721030042918455,0.012183303336563756,0,0,0,0,0,0
CAFE PON THUY 2,0.5483870967741935,0.2832618025751073,0.5483870967741935,0.06223175965665236,0.03412709400526097,0,0,0,0,0,0
ĐC: Bệnh viện 108 - Số 1 1ran Hưng tao.,0.5483870967741935,0.3648068669527897,0.5483870967741935,0.03648068669527897,0.020005537865152984,0,0,0,0,0,0
Hoàn Kiếm - HN,0.6774193548387096,0.3969957081545064,0.25806451612903225,0.03433476394849785,0.00886058424477364,0,0,0,0,0,0
HOA DO'N BAN HANG,0.5161290322580645,0.44206008583690987,0.5483870967741935,0.05793991416309013,0.031773501315242966,0,0,0,0,0,0
TAKE AWAY,0.6774193548387096,0.5150214592274678,0.25806451612903225,0.0407725321888412,0.010521943790668698,0,0,0,0,0,0
Naay: 02/05/2019. 50; 02020001,0.4516129032258064,0.5686695278969958,0.7096774193548387,0.03433476394849785,0.02436660667312751,0,0,0,0,0,0
Thu naan: Administrator 1n lúc; 12:13.,0.41935483870967744,0.6158798283261803,0.7419354838709677,0.0407725321888412,0.030250588398172507,0,0,0,0,0,0
Giỏ vào: 12:11 Giờ ra: 12;11,0.4516129032258064,0.6738197424892703,0.7096774193548387,0.03648068669527897,0.025889519590197974,0,0,0,0,0,0
lMặthàn |SL |ĐVT |Giả ÍT tiên,0.41935483870967744,0.721030042918455,0.7096774193548387,0.0407725321888412,0.02893534542433892,0,0,0,0,0,0
"Cafe nau da | 2?! ly, -?25,0001 $0,000 |",0.4516129032258064,0.778969957081545,0.7096774193548387,0.03433476394849785,0.02436660667312751,0,0,0,0,0,0
"{Cafenäundng | 2|  ly| 25,000] 40,001",0.41935483870967744,0.8283261802575107,0.7096774193548387,0.03862660944206009,0.027412432507268446,0,0,0,0,0,0
———,0.9032258064516128,0.8583690987124464,0.06451612903225806,0.02575107296137339,0.0016613595458950575,0,0,0,0,0,0
"Xóz xích | 2| cái 15,000} — 30,o0n|",0.41935483870967744,0.8819742489270386,0.7419354838709677,0.03862660944206009,0.028658452166689743,0,0,0,0,0,0
"Tổng: 130,000",0.41935483870967744,0.9313304721030042,0.7419354838709677,0.0536480686695279,0.03980340578706909,0,0,0,0,0,0
"Khách đưa 200,000",0.41935483870967744,0.9849785407725322,0.7419354838709677,0.05793991416309013,0.04298767825003461,0,0,0,0,0,0
"""Trả lại 70,000",0.41935483870967744,1.03862660944206,0.7419354838709677,0.05793991416309013,0.04298767825003461,0,0,0,0,0,0
Cam on Quy khach: Hen ote hail,0.5806451612903226,1.0965665236051505,0.41935483870967744,0.045064377682403435,0.01889796483455628,0,0,0,0,0,0
thotfron vn,0.0,1.2360515021459229,0.25806451612903225,0.04721030042918455,0.012183303336563756,0,0,0,0,0,0
CAFE PON THUY 2,0.5483870967741935,0.2832618025751073,0.5483870967741935,0.06223175965665236,0.03412709400526097,0,0,0,0,0,0
ĐC: Bệnh viện 108 - Số 1 1ran Hưng tao.,0.5483870967741935,0.3648068669527897,0.5483870967741935,0.03648068669527897,0.020005537865152984,0,0,0,0,0,0
Hoàn Kiếm - HN,0.6774193548387096,0.3969957081545064,0.25806451612903225,0.03433476394849785,0.00886058424477364,0,0,0,0,0,0
HOA DO'N BAN HANG,0.5161290322580645,0.44206008583690987,0.5483870967741935,0.05793991416309013,0.031773501315242966,0,0,0,0,0,0
TAKE AWAY,0.6774193548387096,0.5150214592274678,0.25806451612903225,0.0407725321888412,0.010521943790668698,0,0,0,0,0,0
Naay: 02/05/2019. 50; 02020001,0.4516129032258064,0.5686695278969958,0.7096774193548387,0.03433476394849785,0.02436660667312751,0,0,0,0,0,0
Thu naan: Administrator 1n lúc; 12:13.,0.41935483870967744,0.6158798283261803,0.7419354838709677,0.0407725321888412,0.030250588398172507,0,0,0,0,0,0
Giỏ vào: 12:11 Giờ ra: 12;11,0.4516129032258064,0.6738197424892703,0.7096774193548387,0.03648068669527897,0.025889519590197974,0,0,0,0,0,0
lMặthàn |SL |ĐVT |Giả ÍT tiên,0.41935483870967744,0.721030042918455,0.7096774193548387,0.0407725321888412,0.02893534542433892,0,0,0,0,0,0
"Cafe nau da | 2?! ly, -?25,0001 $0,000 |",0.4516129032258064,0.778969957081545,0.7096774193548387,0.03433476394849785,0.02436660667312751,0,0,0,0,0,0
"{Cafenäundng | 2|  ly| 25,000] 40,001",0.41935483870967744,0.8283261802575107,0.7096774193548387,0.03862660944206009,0.027412432507268446,0,0,0,0,0,0
———,0.9032258064516128,0.8583690987124464,0.06451612903225806,0.02575107296137339,0.0016613595458950575,0,0,0,0,0,0
"Xóz xích | 2| cái 15,000} — 30,o0n|",0.41935483870967744,0.8819742489270386,0.7419354838709677,0.03862660944206009,0.028658452166689743,0,0,0,0,0,0
"Tổng: 130,000",0.41935483870967744,0.9313304721030042,0.7419354838709677,0.0536480686695279,0.03980340578706909,0,0,0,0,0,0
"Khách đưa 200,000",0.41935483870967744,0.9849785407725322,0.7419354838709677,0.05793991416309013,0.04298767825003461,0,0,0,0,0,0
"""Trả lại 70,000",0.41935483870967744,1.03862660944206,0.7419354838709677,0.05793991416309013,0.04298767825003461,0,0,0,0,0,0
Cam on Quy khach: Hen ote hail,0.5806451612903226,1.0965665236051505,0.41935483870967744,0.045064377682403435,0.01889796483455628,0,0,0,0,0,0
thotfron vn,0.0,1.2360515021459229,0.25806451612903225,0.04721030042918455,0.012183303336563756,0,0,0,0,0,0
CAFE PON THUY 2,0.5483870967741935,0.2832618025751073,0.5483870967741935,0.06223175965665236,0.03412709400526097,0,0,0,0,0,0
ĐC: Bệnh viện 108 - Số 1 1ran Hưng tao.,0.5483870967741935,0.3648068669527897,0.5483870967741935,0.03648068669527897,0.020005537865152984,0,0,0,0,0,0
Hoàn Kiếm - HN,0.6774193548387096,0.3969957081545064,0.25806451612903225,0.03433476394849785,0.00886058424477364,0,0,0,0,0,0
HOA DO'N BAN HANG,0.5161290322580645,0.44206008583690987,0.5483870967741935,0.05793991416309013,0.031773501315242966,0,0,0,0,0,0
TAKE AWAY,0.6774193548387096,0.5150214592274678,0.25806451612903225,0.0407725321888412,0.010521943790668698,0,0,0,0,0,0
Naay: 02/05/2019. 50; 02020001,0.4516129032258064,0.5686695278969958,0.7096774193548387,0.03433476394849785,0.02436660667312751,0,0,0,0,0,0
Thu naan: Administrator 1n lúc; 12:13.,0.41935483870967744,0.6158798283261803,0.7419354838709677,0.0407725321888412,0.030250588398172507,0,0,0,0,0,0
Giỏ vào: 12:11 Giờ ra: 12;11,0.4516129032258064,0.6738197424892703,0.7096774193548387,0.03648068669527897,0.025889519590197974,0,0,0,0,0,0
lMặthàn |SL |ĐVT |Giả ÍT tiên,0.41935483870967744,0.721030042918455,0.7096774193548387,0.0407725321888412,0.02893534542433892,0,0,0,0,0,0
"Cafe nau da | 2?! ly, -?25,0001 $0,000 |",0.4516129032258064,0.778969957081545,0.7096774193548387,0.03433476394849785,0.02436660667312751,0,0,0,0,0,0
"{Cafenäundng | 2|  ly| 25,000] 40,001",0.41935483870967744,0.8283261802575107,0.7096774193548387,0.03862660944206009,0.027412432507268446,0,0,0,0,0,0
———,0.9032258064516128,0.8583690987124464,0.06451612903225806,0.02575107296137339,0.0016613595458950575,0,0,0,0,0,0
"Xóz xích | 2| cái 15,000} — 30,o0n|",0.41935483870967744,0.8819742489270386,0.7419354838709677,0.03862660944206009,0.028658452166689743,0,0,0,0,0,0
"Tổng: 130,000",0.41935483870967744,0.9313304721030042,0.7419354838709677,0.0536480686695279,0.03980340578706909,0,0,0,0,0,0
"Khách đưa 200,000",0.41935483870967744,0.9849785407725322,0.7419354838709677,0.05793991416309013,0.04298767825003461,0,0,0,0,0,0
"""Trả lại 70,000",0.41935483870967744,1.03862660944206,0.7419354838709677,0.05793991416309013,0.04298767825003461,0,0,0,0,0,0
Cam on Quy khach: Hen ote hail,0.5806451612903226,1.0965665236051505,0.41935483870967744,0.045064377682403435,0.01889796483455628,0,0,0,0,0,0
thotfron vn,0.0,1.2360515021459229,0.25806451612903225,0.04721030042918455,0.012183303336563756,0,0,0,0,0,0
CAFE PON THUY 2,0.5483870967741935,0.2832618025751073,0.5483870967741935,0.06223175965665236,0.03412709400526097,0,0,0,0,0,0
ĐC: Bệnh viện 108 - Số 1 1ran Hưng tao.,0.5483870967741935,0.3648068669527897,0.5483870967741935,0.03648068669527897,0.020005537865152984,0,0,0,0,0,0
Hoàn Kiếm - HN,0.6774193548387096,0.3969957081545064,0.25806451612903225,0.03433476394849785,0.00886058424477364,0,0,0,0,0,0
HOA DO'N BAN HANG,0.5161290322580645,0.44206008583690987,0.5483870967741935,0.05793991416309013,0.031773501315242966,0,0,0,0,0,0
TAKE AWAY,0.6774193548387096,0.5150214592274678,0.25806451612903225,0.0407725321888412,0.010521943790668698,0,0,0,0,0,0
Naay: 02/05/2019. 50; 02020001,0.4516129032258064,0.5686695278969958,0.7096774193548387,0.03433476394849785,0.02436660667312751,0,0,0,0,0,0
Thu naan: Administrator 1n lúc; 12:13.,0.41935483870967744,0.6158798283261803,0.7419354838709677,0.0407725321888412,0.030250588398172507,0,0,0,0,0,0
Giỏ vào: 12:11 Giờ ra: 12;11,0.4516129032258064,0.6738197424892703,0.7096774193548387,0.03648068669527897,0.025889519590197974,0,0,0,0,0,0
lMặthàn |SL |ĐVT |Giả ÍT tiên,0.41935483870967744,0.721030042918455,0.7096774193548387,0.0407725321888412,0.02893534542433892,0,0,0,0,0,0
"Cafe nau da | 2?! ly, -?25,0001 $0,000 |",0.4516129032258064,0.778969957081545,0.7096774193548387,0.03433476394849785,0.02436660667312751,0,0,0,0,0,0
"{Cafenäundng | 2|  ly| 25,000] 40,001",0.41935483870967744,0.8283261802575107,0.7096774193548387,0.03862660944206009,0.027412432507268446,0,0,0,0,0,0
———,0.9032258064516128,0.8583690987124464,0.06451612903225806,0.02575107296137339,0.0016613595458950575,0,0,0,0,0,0
"Xóz xích | 2| cái 15,000} — 30,o0n|",0.41935483870967744,0.8819742489270386,0.7419354838709677,0.03862660944206009,0.028658452166689743,0,0,0,0,0,0
"Tổng: 130,000",0.41935483870967744,0.9313304721030042,0.7419354838709677,0.0536480686695279,0.03980340578706909,0,0,0,0,0,0
